0.11055,0.96611,0.90628,0.9075,0.9192,0.91408,0.84171,0.80971,0.82981,0.81664,0.66154,0.95706,0.94213,0.94815
0.11558,0.96721,0.91163,0.91107,0.92268,0.91739,0.84679,0.81778,0.83827,0.82256,0.67104,0.95908,0.94502,0.9504
0.1206,0.96835,0.91826,0.91432,0.92611,0.92037,0.85147,0.82543,0.84646,0.82725,0.68039,0.96096,0.94774,0.95244
0.12563,0.96953,0.92378,0.91716,0.92932,0.92324,0.85621,0.83292,0.85398,0.83177,0.68931,0.96277,0.95025,0.95443
0.13065,0.97053,0.92848,0.92011,0.93244,0.92568,0.86069,0.84008,0.86173,0.83582,0.69766,0.96445,0.95267,0.95627
0.13568,0.97158,0.93201,0.92275,0.93537,0.92826,0.86495,0.84674,0.86904,0.83999,0.70541,0.96602,0.95493,0.95802
0.1407,0.97259,0.93455,0.92532,0.93808,0.9307,0.86894,0.85204,0.87602,0.84403,0.71332,0.96757,0.95715,0.9598
0.14573,0.97353,0.93688,0.92785,0.94059,0.93317,0.87285,0.85638,0.88284,0.84783,0.72081,0.96892,0.95917,0.96131
0.15075,0.97447,0.93902,0.93031,0.94287,0.93544,0.87662,0.86013,0.88918,0.85148,0.72841,0.97028,0.96105,0.96283
0.15578,0.97534,0.94116,0.93256,0.94519,0.9378,0.8803,0.86338,0.89558,0.85501,0.73555,0.97153,0.96278,0.96438
0.1608,0.97621,0.94318,0.9348,0.9473,0.9398,0.88362,0.86648,0.90165,0.85864,0.74203,0.97275,0.96443,0.96577
0.16583,0.97707,0.94499,0.937,0.94939,0.94167,0.88706,0.86985,0.9076,0.86214,0.74914,0.97393,0.96601,0.96706
0.17085,0.97791,0.94678,0.93899,0.95131,0.94363,0.89014,0.87288,0.91269,0.8654,0.75566,0.97495,0.96747,0.9683
0.17588,0.97863,0.94853,0.94094,0.95314,0.94536,0.89318,0.87599,0.9171,0.86868,0.76226,0.97602,0.96881,0.96949
0.1809,0.97939,0.9501,0.94277,0.95487,0.94719,0.8963,0.87895,0.92083,0.87166,0.7685,0.97697,0.97015,0.97073
0.18593,0.98011,0.95164,0.94459,0.95657,0.9488,0.89917,0.8816,0.92421,0.87461,0.77477,0.97786,0.97134,0.97189
0.19095,0.98087,0.95317,0.94632,0.95839,0.95054,0.90194,0.88442,0.9269,0.8776,0.78046,0.97874,0.97246,0.97293
0.19598,0.98155,0.95474,0.94793,0.96002,0.95214,0.90468,0.88727,0.92953,0.88025,0.78605,0.97953,0.97355,0.97398
0.20101,0.9822,0.95617,0.94967,0.96156,0.9536,0.90727,0.89,0.93197,0.88295,0.79168,0.98027,0.97453,0.97495
0.20603,0.98282,0.95764,0.95127,0.96306,0.95509,0.90985,0.8926,0.93433,0.88548,0.79701,0.98094,0.97554,0.97594
0.21106,0.98336,0.95897,0.95276,0.96445,0.95658,0.91239,0.89506,0.93658,0.88806,0.80234,0.98158,0.97652,0.97685
0.21608,0.98392,0.96039,0.95418,0.96585,0.95792,0.91488,0.89748,0.93887,0.89042,0.80759,0.98226,0.97741,0.97772
0.22111,0.98443,0.96166,0.95555,0.96711,0.95926,0.9172,0.89996,0.941,0.89282,0.81241,0.98293,0.97835,0.97855
0.22613,0.98491,0.96285,0.95684,0.96836,0.96049,0.91929,0.90241,0.94314,0.89522,0.81639,0.9835,0.97919,0.97933
0.23116,0.98545,0.96401,0.95812,0.96957,0.96168,0.92149,0.90477,0.94505,0.89741,0.82019,0.98406,0.97997,0.98015
0.23618,0.98589,0.96507,0.95946,0.9707,0.9629,0.92358,0.9071,0.94691,0.89951,0.82354,0.98461,0.98069,0.9809
0.24121,0.98633,0.96616,0.96071,0.97176,0.96399,0.92546,0.90921,0.94874,0.9017,0.82685,0.98513,0.9814,0.98164
0.24623,0.98672,0.96723,0.96195,0.97281,0.96509,0.92726,0.9113,0.95051,0.90378,0.82993,0.98569,0.98212,0.98231
0.25126,0.9871,0.96822,0.96309,0.97373,0.96609,0.92916,0.91336,0.95225,0.9058,0.8331,0.98616,0.98277,0.98293
0.25628,0.98753,0.96913,0.96418,0.97464,0.96713,0.93095,0.91537,0.95392,0.90778,0.83621,0.98659,0.9834,0.98364
0.26131,0.98793,0.97006,0.96521,0.97552,0.96818,0.93264,0.91756,0.95549,0.90978,0.83916,0.98704,0.98403,0.98428
0.26633,0.98828,0.97098,0.96624,0.97636,0.96919,0.93441,0.91951,0.95696,0.91155,0.84206,0.98748,0.98463,0.98487
0.27136,0.98863,0.9718,0.96725,0.97719,0.97016,0.93594,0.92137,0.95844,0.91354,0.84496,0.98795,0.98519,0.98541
0.27638,0.98893,0.97256,0.96826,0.97799,0.97108,0.93748,0.92316,0.95978,0.91533,0.84795,0.98832,0.98571,0.98591
0.28141,0.98924,0.97341,0.96925,0.97879,0.97195,0.93907,0.92506,0.96118,0.91705,0.85068,0.98867,0.98621,0.9864
0.28643,0.98956,0.97415,0.97021,0.97951,0.97284,0.94049,0.92671,0.96249,0.9188,0.85354,0.98906,0.98671,0.98686
0.29146,0.98986,0.97484,0.97108,0.98031,0.97372,0.94193,0.92849,0.96367,0.92054,0.85625,0.98939,0.98717,0.98738
0.29648,0.99019,0.97556,0.97189,0.981,0.97459,0.94334,0.93018,0.96494,0.9223,0.85903,0.98975,0.98766,0.98784
0.30151,0.99045,0.97625,0.97273,0.98163,0.97546,0.94473,0.93184,0.96609,0.92388,0.86167,0.99008,0.98803,0.98835
0.30653,0.99071,0.97696,0.97358,0.9823,0.97627,0.94614,0.93344,0.96721,0.92549,0.86418,0.99043,0.98841,0.98874
0.31156,0.99098,0.9776,0.97437,0.98285,0.97706,0.94748,0.93504,0.96827,0.92708,0.86671,0.99076,0.98881,0.98911
0.31658,0.99123,0.97828,0.97509,0.98343,0.97787,0.94876,0.93665,0.96932,0.92868,0.8692,0.991,0.98919,0.9895
0.32161,0.99151,0.97892,0.97582,0.98399,0.9786,0.95003,0.93816,0.97039,0.93008,0.87186,0.99127,0.9896,0.98986
0.32663,0.99176,0.97945,0.97647,0.98453,0.97934,0.95131,0.93981,0.97144,0.93155,0.87425,0.99156,0.98997,0.99023
0.33166,0.99204,0.98005,0.97715,0.98504,0.98003,0.95246,0.94126,0.9725,0.93304,0.87645,0.99178,0.99038,0.9906
0.33668,0.99225,0.98066,0.97781,0.98562,0.98074,0.95358,0.94275,0.97347,0.93452,0.87877,0.99202,0.99071,0.99095
0.34171,0.99245,0.98125,0.97849,0.98611,0.98137,0.95471,0.94417,0.97443,0.93588,0.88109,0.99223,0.99107,0.99127
0.34673,0.99267,0.98181,0.97908,0.98662,0.98205,0.95576,0.94551,0.97534,0.93728,0.88345,0.99252,0.99142,0.99158
0.35176,0.99287,0.9824,0.97968,0.98711,0.98261,0.95677,0.94672,0.97626,0.93867,0.88581,0.99275,0.99171,0.99184
0.35678,0.99306,0.98293,0.98024,0.98757,0.98327,0.95789,0.94794,0.97724,0.93994,0.88817,0.99299,0.99204,0.99212
0.36181,0.99325,0.98338,0.98082,0.98803,0.98389,0.95892,0.94925,0.97812,0.94128,0.89037,0.99324,0.99232,0.99241
0.36683,0.99344,0.98385,0.98137,0.98843,0.9845,0.95996,0.95052,0.97897,0.94264,0.89256,0.99346,0.99264,0.99263
0.37186,0.99364,0.98434,0.98189,0.98883,0.98502,0.961,0.95173,0.97975,0.94394,0.89459,0.99368,0.99288,0.99289
0.37688,0.9938,0.98478,0.9824,0.98929,0.98558,0.96194,0.95297,0.98058,0.94514,0.89685,0.9939,0.99314,0.99312
0.38191,0.99398,0.98529,0.98292,0.98968,0.98612,0.96289,0.95413,0.98133,0.94638,0.89903,0.99413,0.99337,0.99333
0.38693,0.99417,0.98574,0.98343,0.98999,0.98662,0.96385,0.95524,0.98204,0.94753,0.90103,0.99431,0.99366,0.99358
0.39196,0.99432,0.98615,0.98397,0.99034,0.98709,0.96476,0.95641,0.98282,0.94872,0.90298,0.99449,0.99389,0.99379
0.39698,0.99449,0.98662,0.98444,0.99066,0.98756,0.96572,0.95746,0.98357,0.94993,0.90493,0.99466,0.99412,0.99398
0.40201,0.99464,0.98699,0.98495,0.99104,0.98803,0.96661,0.95857,0.98425,0.95101,0.9068,0.99483,0.99434,0.99418
0.40704,0.99477,0.9874,0.98544,0.99134,0.98848,0.9674,0.95965,0.98491,0.95211,0.90869,0.99502,0.99451,0.99436
0.41206,0.99495,0.98777,0.98584,0.99172,0.9889,0.96829,0.9607,0.98559,0.95319,0.91065,0.99519,0.99474,0.99456
0.41709,0.9951,0.98814,0.9863,0.99203,0.98936,0.96914,0.96171,0.98619,0.95428,0.91256,0.99536,0.99496,0.99472
0.42211,0.99525,0.9885,0.98671,0.99233,0.98981,0.96995,0.96259,0.98671,0.9554,0.91458,0.99553,0.99517,0.99493
0.42714,0.9954,0.9889,0.98711,0.99266,0.99022,0.9708,0.96353,0.98729,0.95638,0.91647,0.99568,0.99536,0.99511
0.43216,0.99555,0.98927,0.98753,0.99291,0.9906,0.97153,0.96449,0.98776,0.95742,0.91811,0.99582,0.99551,0.99525
0.43719,0.99569,0.98959,0.98793,0.9932,0.99099,0.97229,0.96539,0.98826,0.95839,0.91984,0.99593,0.99573,0.99542
0.44221,0.99581,0.98987,0.98828,0.99347,0.99135,0.97298,0.96627,0.98872,0.95933,0.92157,0.99607,0.99587,0.9956
0.44724,0.99594,0.99018,0.98864,0.99374,0.99167,0.97363,0.96723,0.98916,0.96029,0.92334,0.99619,0.99603,0.99577
0.45226,0.99606,0.99051,0.98899,0.99399,0.99199,0.97438,0.9682,0.98958,0.96128,0.92491,0.99633,0.99616,0.99591
0.45729,0.99618,0.99081,0.98932,0.99424,0.99231,0.97506,0.96908,0.99004,0.96225,0.92646,0.99647,0.9963,0.99607
0.46231,0.9963,0.99111,0.98962,0.99443,0.99263,0.9757,0.96988,0.99044,0.96325,0.92807,0.99661,0.99644,0.99621
0.46734,0.99643,0.99141,0.98992,0.99464,0.99291,0.97629,0.97074,0.9908,0.96414,0.92958,0.99675,0.99659,0.99635
0.47236,0.99653,0.99167,0.99024,0.99486,0.99318,0.97686,0.97158,0.9912,0.96504,0.93106,0.99687,0.99672,0.9965
0.47739,0.99665,0.99191,0.99049,0.99507,0.99347,0.97742,0.97237,0.99156,0.96593,0.93265,0.99701,0.99682,0.99661
0.48241,0.99676,0.99217,0.9908,0.99528,0.99373,0.97806,0.97311,0.9919,0.96678,0.93427,0.99712,0.99693,0.99673
0.48744,0.99687,0.99243,0.99105,0.99549,0.99397,0.97864,0.97393,0.99225,0.9676,0.93581,0.99721,0.99704,0.99685
0.49246,0.99696,0.99263,0.99132,0.99568,0.99422,0.97921,0.97471,0.9926,0.96838,0.9373,0.99732,0.99712,0.99698
0.49749,0.99706,0.99284,0.99159,0.99586,0.99445,0.97978,0.97544,0.99297,0.96923,0.9388,0.9974,0.99726,0.99707
0.50251,0.99715,0.99303,0.99183,0.99603,0.9947,0.98038,0.97612,0.99329,0.97,0.94011,0.99749,0.99735,0.9972
0.50754,0.99726,0.99328,0.99212,0.9962,0.99491,0.98093,0.97687,0.99357,0.97082,0.94151,0.99757,0.99743,0.9973
0.51256,0.99734,0.99351,0.99239,0.99636,0.99513,0.98146,0.97755,0.99386,0.97158,0.94291,0.99766,0.99752,0.99743
0.51759,0.99744,0.99374,0.99263,0.99655,0.99533,0.98205,0.97823,0.99416,0.97235,0.94428,0.99775,0.99763,0.99753
0.52261,0.99753,0.99394,0.99286,0.9967,0.99556,0.98262,0.97899,0.99442,0.9731,0.94572,0.99783,0.99772,0.99763
0.52764,0.99759,0.99413,0.99312,0.99685,0.99576,0.98318,0.97957,0.9947,0.97382,0.94716,0.99791,0.99781,0.99773
0.53266,0.99768,0.9943,0.99336,0.99701,0.99598,0.98368,0.98019,0.99496,0.97458,0.94852,0.99798,0.9979,0.99783
0.53769,0.99776,0.99451,0.99358,0.99714,0.99616,0.98421,0.98085,0.99519,0.97532,0.94993,0.99808,0.99802,0.99791
0.54271,0.99785,0.99469,0.99382,0.99726,0.99631,0.98471,0.98146,0.9954,0.97597,0.95136,0.99815,0.9981,0.99801
0.54774,0.99792,0.99488,0.99403,0.99737,0.9965,0.98521,0.98209,0.9956,0.97672,0.95269,0.99822,0.99816,0.9981
0.55276,0.998,0.99504,0.99424,0.99751,0.99665,0.98567,0.98271,0.99579,0.97741,0.95394,0.99829,0.99826,0.9982
0.55779,0.99807,0.99519,0.99443,0.99761,0.99678,0.98611,0.98333,0.996,0.97803,0.95522,0.99834,0.99833,0.99828
0.56281,0.99815,0.99536,0.99464,0.9977,0.99692,0.98656,0.98384,0.99618,0.97871,0.95655,0.9984,0.99841,0.99835
0.56784,0.9982,0.99553,0.99484,0.99778,0.99705,0.98704,0.9844,0.99637,0.97938,0.9579,0.99847,0.99849,0.99842
0.57286,0.99829,0.9957,0.99502,0.99789,0.99718,0.98751,0.98497,0.99651,0.98003,0.95914,0.99853,0.99857,0.99847
0.57789,0.99836,0.99586,0.99521,0.99798,0.99731,0.98792,0.98554,0.99667,0.98063,0.96034,0.9986,0.99864,0.99854
0.58291,0.99844,0.99602,0.99539,0.99807,0.99745,0.98833,0.98605,0.99682,0.98125,0.96151,0.99864,0.9987,0.99861
0.58794,0.9985,0.99618,0.99556,0.99815,0.99756,0.98868,0.98655,0.997,0.98188,0.96268,0.99868,0.99878,0.99866
0.59296,0.99855,0.99633,0.99573,0.99823,0.99768,0.98906,0.98707,0.99717,0.98244,0.96374,0.99873,0.99885,0.99871
0.59799,0.99862,0.99649,0.99591,0.99833,0.99778,0.98949,0.98756,0.99731,0.98298,0.96477,0.99878,0.99888,0.99876
0.60302,0.99867,0.9966,0.9961,0.9984,0.99788,0.98985,0.98799,0.99743,0.98353,0.96586,0.99882,0.99893,0.99884
0.60804,0.99873,0.99673,0.99625,0.99847,0.99797,0.99019,0.98843,0.99757,0.9841,0.96683,0.99886,0.99898,0.99888
0.61307,0.99879,0.99686,0.9964,0.99854,0.99805,0.99055,0.98884,0.99773,0.98464,0.96794,0.99891,0.99904,0.99894
0.61809,0.99883,0.99696,0.99652,0.99862,0.99815,0.99088,0.98924,0.99784,0.98514,0.96889,0.99895,0.9991,0.99898
0.62312,0.99889,0.99709,0.99663,0.99867,0.99821,0.99127,0.98964,0.99798,0.98568,0.96988,0.999,0.99916,0.99901
0.62814,0.99896,0.99719,0.99674,0.99875,0.99828,0.99158,0.99,0.99811,0.98614,0.97089,0.99905,0.99921,0.99906
0.63317,0.99901,0.99731,0.99687,0.99881,0.99832,0.99188,0.99042,0.99824,0.98663,0.97188,0.9991,0.99924,0.99911
0.63819,0.99905,0.99742,0.99703,0.99886,0.9984,0.99222,0.99077,0.99836,0.98708,0.97286,0.99913,0.9993,0.99915
0.64322,0.99909,0.99754,0.99714,0.99894,0.99847,0.99253,0.99113,0.99846,0.98751,0.97385,0.99917,0.99934,0.9992
0.64824,0.99914,0.99767,0.99724,0.999,0.99853,0.99284,0.99149,0.99857,0.98796,0.97476,0.99923,0.99939,0.99922
0.65327,0.99918,0.99777,0.99735,0.99904,0.99859,0.99312,0.99184,0.99866,0.98834,0.97567,0.99926,0.99943,0.99926
0.65829,0.99922,0.99787,0.99746,0.99909,0.99865,0.99342,0.99217,0.99873,0.9888,0.9765,0.99928,0.99946,0.99928
0.66332,0.99926,0.99797,0.9976,0.99915,0.99872,0.99373,0.99249,0.9988,0.98936,0.97735,0.99932,0.99948,0.99932
0.66834,0.9993,0.99807,0.99772,0.9992,0.99878,0.99398,0.99281,0.99889,0.98978,0.97816,0.99935,0.99951,0.99935
0.67337,0.99933,0.99818,0.99782,0.99923,0.99882,0.99422,0.99315,0.99896,0.99021,0.97892,0.99939,0.99954,0.99939
0.67839,0.99936,0.99826,0.99792,0.99928,0.99888,0.9945,0.99344,0.99904,0.99068,0.97967,0.99943,0.99957,0.99943
0.68342,0.99939,0.99834,0.99802,0.99931,0.99894,0.99476,0.99375,0.99911,0.99112,0.98048,0.99946,0.9996,0.99946
0.68844,0.99942,0.99843,0.99811,0.99935,0.999,0.995,0.99405,0.99917,0.99154,0.98111,0.9995,0.99962,0.99949
0.69347,0.99946,0.99851,0.99818,0.99939,0.99905,0.99523,0.9943,0.99922,0.99188,0.98184,0.99953,0.99965,0.99953
0.69849,0.99949,0.99856,0.99827,0.99943,0.9991,0.99544,0.99455,0.99929,0.99223,0.98247,0.99956,0.99967,0.99955
0.70352,0.99952,0.99863,0.99834,0.99948,0.99914,0.99566,0.99478,0.99937,0.99253,0.98318,0.99958,0.99969,0.99959
0.70854,0.99954,0.99869,0.99843,0.99953,0.99918,0.99589,0.99499,0.99942,0.99292,0.9838,0.99961,0.99972,0.99962
0.71357,0.99957,0.99875,0.9985,0.99956,0.99923,0.9961,0.9952,0.99948,0.99322,0.98442,0.99964,0.99974,0.99964
0.71859,0.99959,0.99881,0.99859,0.99958,0.99926,0.9963,0.99543,0.99954,0.99352,0.98508,0.99966,0.99976,0.99967
0.72362,0.99962,0.99889,0.99868,0.99961,0.9993,0.99647,0.99569,0.99957,0.99386,0.98559,0.99969,0.99977,0.99969
0.72864,0.99965,0.99895,0.99877,0.99964,0.99935,0.99664,0.9959,0.99961,0.9942,0.9862,0.9997,0.99979,0.99971
0.73367,0.99968,0.99902,0.99885,0.99967,0.99939,0.99681,0.99611,0.99965,0.99451,0.98674,0.99973,0.99981,0.99972
0.73869,0.99971,0.99909,0.99891,0.99969,0.99942,0.99698,0.99631,0.99968,0.99477,0.9873,0.99974,0.99982,0.99974
0.74372,0.99972,0.99914,0.99898,0.99971,0.99946,0.99716,0.99646,0.99971,0.99502,0.98789,0.99976,0.99984,0.99976
0.74874,0.99974,0.9992,0.99905,0.99974,0.99948,0.9973,0.99663,0.99973,0.9953,0.98849,0.99977,0.99985,0.99977
0.75377,0.99976,0.99925,0.99912,0.99976,0.9995,0.99746,0.9968,0.99975,0.99555,0.989,0.99979,0.99985,0.99979
0.75879,0.99979,0.99931,0.99921,0.99977,0.99954,0.99761,0.99697,0.99977,0.99581,0.98961,0.99981,0.99987,0.9998
0.76382,0.99981,0.99937,0.99927,0.99979,0.99957,0.99776,0.99713,0.99979,0.99609,0.99011,0.99983,0.99987,0.99982
0.76884,0.99982,0.9994,0.99933,0.99981,0.9996,0.99789,0.99731,0.99981,0.99639,0.99062,0.99984,0.99988,0.99983
0.77387,0.99983,0.99946,0.99939,0.99984,0.99964,0.99805,0.99747,0.99982,0.99668,0.99111,0.99986,0.99989,0.99984
0.77889,0.99984,0.9995,0.99945,0.99985,0.99966,0.99818,0.99756,0.99983,0.99694,0.99159,0.99988,0.99989,0.99986
0.78392,0.99984,0.99955,0.99951,0.99986,0.99969,0.99829,0.99769,0.99985,0.99714,0.99203,0.99989,0.9999,0.99988
0.78894,0.99985,0.99958,0.99955,0.99988,0.99972,0.99843,0.99785,0.99986,0.99735,0.99251,0.99991,0.99991,0.99989
0.79397,0.99986,0.99962,0.99958,0.99988,0.99975,0.99856,0.998,0.99987,0.99758,0.99299,0.99992,0.99992,0.9999
0.79899,0.99988,0.99964,0.99962,0.99989,0.99976,0.99867,0.99812,0.99989,0.99782,0.99342,0.99992,0.99993,0.99992
0.80402,0.9999,0.99968,0.99964,0.99991,0.99977,0.99879,0.99825,0.9999,0.998,0.99391,0.99993,0.99994,0.99993
0.80905,0.99991,0.99973,0.99968,0.99991,0.9998,0.99889,0.99838,0.9999,0.99816,0.99438,0.99994,0.99995,0.99994
0.81407,0.99993,0.99975,0.99971,0.99992,0.99981,0.999,0.9985,0.9999,0.99837,0.99486,0.99995,0.99996,0.99995
0.8191,0.99994,0.99978,0.99974,0.99993,0.99983,0.99908,0.99863,0.99991,0.99856,0.99534,0.99995,0.99997,0.99995
0.82412,0.99995,0.99981,0.99977,0.99994,0.99984,0.99916,0.99872,0.99991,0.99872,0.99581,0.99996,0.99998,0.99996
0.82915,0.99997,0.99983,0.99981,0.99995,0.99985,0.99923,0.99884,0.99992,0.99885,0.99629,0.99996,0.99998,0.99997
0.83417,0.99997,0.99984,0.99983,0.99995,0.99987,0.99932,0.99896,0.99993,0.999,0.99669,0.99997,0.99998,0.99997
0.8392,0.99999,0.99986,0.99985,0.99996,0.99989,0.99939,0.99902,0.99993,0.99915,0.99707,0.99997,0.99998,0.99998
0.84422,0.99999,0.99988,0.99987,0.99996,0.9999,0.99947,0.99909,0.99993,0.99926,0.99746,0.99997,0.99999,0.99999
0.84925,1,0.99989,0.99989,0.99997,0.9999,0.99954,0.99919,0.99994,0.99939,0.99787,0.99997,0.99999,0.99999
0.85427,1,0.9999,0.99991,0.99997,0.99992,0.99961,0.99925,0.99994,0.99949,0.99829,0.99997,0.99999,1
0.8593,1,0.99992,0.99992,0.99997,0.99994,0.99966,0.99932,0.99995,0.99958,0.99865,0.99998,0.99999,1
0.86432,1,0.99993,0.99994,0.99998,0.99995,0.99972,0.9994,0.99995,0.99969,0.99894,0.99998,1,1
0.86935,1,0.99994,0.99994,0.99998,0.99995,0.99977,0.9995,0.99996,0.99975,0.99921,0.99998,1,1
0.87437,1,0.99995,0.99995,0.99998,0.99996,0.99981,0.99959,0.99997,0.99981,0.99956,0.99999,1,1
0.8794,1,0.99997,0.99996,0.99998,0.99997,0.99984,0.99966,0.99997,0.99987,0.99982,0.99999,1,1
0.88442,1,0.99997,0.99996,0.99999,0.99997,0.99987,0.99971,0.99998,0.99991,0.99997,0.99999,1,1
0.88945,1,0.99997,0.99997,0.99999,0.99998,0.9999,0.99977,0.99998,0.99994,1,0.99999,1,1
0.89447,1,0.99997,0.99998,0.99999,0.99999,0.99992,0.99982,0.99999,0.99995,1,0.99999,1,1
0.8995,1,0.99998,0.99998,1,0.99999,0.99994,0.99988,1,0.99997,1,0.99999,1,1
0.90452,1,0.99999,0.99999,1,1,0.99996,0.99992,1,0.99998,1,0.99999,1,1
0.90955,1,0.99999,0.99999,1,1,0.99997,0.99995,1,0.99998,1,0.99999,1,1
0.91457,1,0.99999,0.99999,1,1,0.99998,0.99998,1,0.99999,1,1,1,1
0.9196,1,1,1,1,1,0.99998,0.99999,1,1,1,1,1,1
0.92462,1,1,1,1,1,0.99998,0.99999,1,1,1,1,1,1
0.92965,1,1,1,1,1,0.99999,1,1,1,1,1,1,1
0.93467,1,1,1,1,1,1,1,1,1,1,1,1,1
0.9397,1,1,1,1,1,1,1,1,1,1,1,1,1
0.94472,1,1,1,1,1,1,1,1,1,1,1,1,1
0.94975,1,1,1,1,1,1,1,1,1,1,1,1,1
0.95477,1,1,1,1,1,1,1,1,1,1,1,1,1
0.9598,1,1,1,1,1,1,1,1,1,1,1,1,1
0.96482,1,1,1,1,1,1,1,1,1,1,1,1,1
0.96985,1,1,1,1,1,1,1,1,1,1,1,1,1
0.97487,1,1,1,1,1,1,1,1,1,1,1,1,1
0.9799,1,1,1,1,1,1,1,1,1,1,1,1,1
0.98492,1,1,1,1,1,1,1,1,1,1,1,1,1
0.98995,1,1,1,1,1,1,1,1,1,1,1,1,1
0.99497,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
